# Small subsample from the center of the m4l packing from the N-RLP dataset of jammed spheres
# available at http://www-levich.engr.ccny.cuny.edu/webpage/hmakse/software-and-data/
# Data format for the particles: particle ID, x-coordinate, y-coordinate, z-coordinate, radius of the particle
# DEM parameters on the line below: Number of particles, grain size mean, grain size range, stress/strain mask, stress/strain rates, Young modulus, density, Poisson ratio, friction angle, damping coefficient 
1638 10 0 -1 -1 -1 -1 -1 -1 -1
# Limits on the line below: x_min, x_max, y_min, y_max, z_min, z_max (used for subsampling)
102.808 308.219 102.814 308.225 102.764 308.175
1148	144.56	157.99	231.63	10
1156	155.29	289.21	304.76	10
1166	122.1	250.09	131.5	10
1167	229.95	265.6	292.69	10
1173	267.13	130.21	231.01	10
1175	183.28	180.13	226.32	10
1177	100.24	188.03	242.69	10
1187	124.94	167.09	242.55	10
1191	145.52	181.75	280.71	10
1197	126.82	164.12	202.86	10
1198	251.94	206.65	303.9	10
1202	272.05	303.48	234.56	10
1209	263.61	269.75	126.21	10
1226	156.87	205.31	114.39	10
1227	116.81	291.23	299.49	10
1228	310.82	204.8	158.85	10
1229	187.41	208.8	170.61	10
1239	279.43	181.4	289.78	10
1241	153.64	194.22	223.63	10
1246	155.6	129.84	205.44	10
1251	257.72	103.78	208.81	10
1254	215.43	194.87	192.77	10
1263	196.08	140.42	163.76	10
1273	170.58	296.53	270.33	10
1279	290.14	200.58	195.98	10
1294	212.92	96.886	290.87	10
1300	200.15	126.11	150.4	10
1304	286.95	275.65	198.06	10
1315	256.88	93.149	225.73	10
1317	271.44	93.386	167.07	10
1323	203.87	109.14	168.36	10
1325	194.35	133.73	197.1	10
1327	283.16	256.4	202.51	10
1335	131.41	301.7	191.29	10
1336	293.7	112.74	177.52	10
1360	190.27	305.36	117.48	10
1371	221.47	291.39	225.58	10
1389	239.1	114.73	207.49	10
1393	193.6	289.71	240.37	10
1396	134.9	133.83	112.17	10
1399	240.95	298.98	302.18	10
1407	318.19	152.89	312.81	10
1410	208.04	182.94	133.14	10
1413	130.57	200.88	256.25	10
1420	211.9	112.67	139.75	10
1422	277.94	280	253.74	10
1425	157.58	100.11	154.42	10
1426	192.23	134.17	248.48	10
1432	228.57	197.93	264.48	10
1441	265.93	209.58	267.01	10
1473	230.18	159.84	143.78	10
1477	247.13	150.24	180.7	10
1480	211.21	178.88	317.28	10
1481	149.92	304.16	95.336	10
1484	247.42	254.41	197.97	10
1498	96.864	207.61	240.41	10
1502	111.67	124.78	285.52	10
1511	245.49	117.25	174.38	10
1514	209.33	254.35	213.91	10
1518	169.56	144.01	203.34	10
1532	167.32	274.32	108.15	10
1534	234.25	131.37	165.76	10
1544	302.92	215.35	266.22	10
1558	223.63	95.9	192.24	10
1566	224.64	251.17	305.48	10
1573	269.82	189.63	274.29	10
1583	189.48	125.65	290.32	10
1584	155.65	224.7	266.11	10
1585	236.59	163.22	191.68	10
1589	247.8	160.13	153.24	10
1593	125.66	170.31	102.89	10
1606	109.16	128.46	221.35	10
1615	140.59	305.41	298.91	10
1624	195.1	198.34	292.52	10
1628	306.78	171.08	296.79	10
1630	163.17	245.38	204.71	10
1639	168.84	299.51	317.58	10
1647	178.05	172.94	134.56	10
1651	92.813	143.53	190.28	10
1680	114.52	258.3	111.34	10
1684	303.8	131.27	296.52	10
1685	284.14	243.53	259.38	10
1686	126.59	225.59	278.55	10
1695	308.99	93.765	132.32	10
1697	200.27	281.06	197.96	10
1702	194.6	231.1	270.65	10
1706	190.8	247.75	104.37	10
1709	129.02	268.18	101.74	10
1711	298.07	112.74	238.72	10
1718	211.64	170.92	254.8	10
1722	252.87	235.17	198.15	10
1723	293.44	294.26	245.24	10
1727	171.23	198.11	293.57	10
1757	253.8	310	291.53	10
1759	199.13	168.35	202.68	10
1760	153.6	165.05	93.55	10
1765	250.44	184.97	106.54	10
1769	168.4	93.06	125.26	10
1771	164.13	179.38	204.24	10
1777	177.25	255.63	214.53	10
1779	294.23	106.19	196.41	10
1783	313.55	238.63	208.17	10
1785	204.44	257.59	93.547	10
1786	173.46	228.09	140.09	10
1798	141.4	104.36	184.55	10
1805	304.9	228.82	286.12	10
1808	119.82	203.9	289.19	10
1811	111.8	236.5	245.57	10
1820	244.73	112.05	105.71	10
1821	150.35	214.94	194.22	10
1825	119.89	274.9	137.57	10
1830	108.97	117.08	117.88	10
1834	128.43	206.28	223.76	10
1845	244.07	173.27	138.63	10
1851	237.01	210.74	201.06	10
1856	315.62	99.998	317.45	10
1858	154.06	144.67	127.81	10
1861	114.11	267.15	252.12	10
1866	144.66	153.03	251.01	10
1867	288.98	253.15	183.65	10
1872	259.81	252.51	94.86	10
1873	240	243.46	236.32	10
1874	301.99	136.06	127.99	10
1878	119.72	296.81	119.09	10
1886	136.3	250.6	162.93	10
1888	157.17	94.131	270.27	10
1906	128.69	93.203	168.41	10
1909	291.25	172.64	245.73	10
1911	106.15	203.18	171.09	10
1912	118.11	127.46	142.09	10
1934	308.98	161.63	128.05	10
1938	279.87	182.96	174.54	10
1945	303.02	116.72	94.129	10
1965	254.94	286.99	131.49	10
1970	247.06	230.58	121.53	10
1983	313.84	275.9	179.77	10
1985	192.46	198.06	224.71	10
2003	93.835	160.27	269.76	10
2005	257.66	269.93	224.2	10
2020	264.73	109.51	260.58	10
2031	188.3	296.89	135.49	10
2039	112.66	317.02	206.28	10
2043	118.54	166.25	130.69	10
2044	212.04	267.42	228.81	10
2047	103.34	280.54	224.62	10
2048	100.95	124.95	302.48	10
2050	179.78	190.6	209.64	10
2056	111.36	195.5	257.54	10
2057	197.53	248.68	168.09	10
2058	285.89	227.81	147.8	10
2065	196.1	295.42	101.05	10
2072	279.29	140.54	311.79	10
2082	99.734	189.75	125.7	10
2084	135.2	260.19	224.39	10
2086	197.62	97.674	225.6	10
2097	254.48	309.17	242.23	10
2103	135.81	238.95	266.86	10
2107	294.58	121.79	116.1	10
2119	222.66	156.32	284.24	10
2126	116.92	183.14	315.68	10
2130	208.51	282.33	136.12	10
2131	194.3	203.44	204.71	10
2136	97.821	144.78	223.61	10
2183	138.85	267.02	205.95	10
2189	230.03	267.15	316.23	10
2192	249.33	283	189.36	10
2193	237.7	229.49	103.89	10
2208	293.75	285.73	120.8	10
2212	124.03	233.23	170.21	10
2213	122.16	192.85	177.15	10
2215	264.9	178.55	199.79	10
2218	237	208.69	96.499	10
2229	276	155.29	105.32	10
2231	134.11	153.03	147.17	10
2236	211.84	212.5	201.5	10
2244	144.8	293.72	237.56	10
2248	209	262.98	160.11	10
2251	184.7	276.83	226.07	10
2253	169.92	146.19	115.72	10
2270	290.39	229.67	272.38	10
2272	201.42	226.96	128.58	10
2274	214.37	166.05	301.48	10
2277	117.37	180.81	279.67	10
2284	201.82	145.57	303.8	10
2295	143.33	138.25	237.6	10
2296	301.31	195.47	267.74	10
2297	256.23	154.67	274.32	10
2305	178.55	243.49	269.33	10
2327	278.49	216.18	281.1	10
2332	213.08	115.36	225.3	10
2337	303.22	139.76	314.61	10
2344	122.25	140.22	156.93	10
2350	196.65	136.22	114.52	10
2351	193.55	264.74	207.37	10
2354	230.75	173.51	158.36	10
2355	307.38	171.4	102.43	10
2377	246.48	130.94	112.03	10
2391	92.917	246.53	236.35	10
2407	214.24	276.42	286.67	10
2408	316.93	221.96	172.5	10
2411	138.36	302.22	254.48	10
2415	95.321	233.06	216.65	10
2429	257.69	125.45	127.66	10
2444	224.53	101.79	234.53	10
2448	213.55	285.48	105.32	10
2453	276.8	200.22	229.7	10
2454	131.92	167.1	280.27	10
2455	176.37	113.21	298.87	10
2459	101.26	142.01	244.19	10
2462	104.86	168.05	216.53	10
2472	144.74	140.38	178.1	10
2479	158.5	193.49	308.29	10
2484	180.76	230.81	100.88	10
2488	124.97	241.66	194.75	10
2491	206.68	247.93	116.52	10
2496	175.42	126.28	196.17	10
2497	180.37	163.21	116.81	10
2515	273.96	297.43	263.65	10
2517	162.22	199.59	206.38	10
2519	232.76	212.2	305	10
2521	238.59	234.06	278.03	10
2547	147.22	223	151.05	10
2550	179.05	271.62	149.26	10
2554	101.38	314.1	128.39	10
2556	291.08	124.45	310.36	10
2560	93.067	157.67	296.57	10
2568	134.82	156.52	186.18	10
2572	202.8	245.49	135.98	10
2583	131.24	314.58	121.56	10
2588	259.2	300.27	191.42	10
2591	248.54	153.9	292.77	10
2592	113.49	93.3	292.35	10
2593	107.26	242.7	164.81	10
2606	172.29	119.85	177.5	10
2617	121.99	139.99	303.86	10
2623	161.72	140.3	246.03	10
2633	188.61	106.12	209.87	10
2634	260.47	110.93	311.7	10
2635	186.15	220.71	117.28	10
2640	153.8	261.03	241.38	10
2641	107.57	163.5	97.758	10
2648	99.725	296.48	119.07	10
2650	109.88	306.35	310.6	10
2668	202.44	175.19	280	10
2670	206.83	106.63	270.04	10
2671	309.43	173.11	203.76	10
2672	126.29	181.61	193.18	10
2674	179.66	235.98	167	10
2677	157.97	300.86	250.81	10
2687	146.99	130.1	139.54	10
2689	121.31	230.34	117.71	10
2710	304.68	217.26	195.65	10
2713	93.649	200.51	96.69	10
2715	187.83	269.59	314.72	10
2718	195.63	214.33	187.99	10
2727	135.79	117.03	249.29	10
2735	104.79	149.58	154.21	10
2736	279.47	130.77	254.43	10
2752	278.55	262.45	146.17	10
2753	241.49	211.86	287.01	10
2762	178.79	273.49	183.24	10
2779	288.7	107.13	146.18	10
2787	244.03	134.11	207.37	10
2791	219.36	103.47	123.64	10
2794	231.46	293.18	100.84	10
2796	205.67	103.87	109.06	10
2797	290.4	175.52	159.06	10
2806	137.13	202.45	119.99	10
2813	201.75	276.77	302.29	10
2814	288.25	258.39	226.83	10
2815	314.05	243.95	175.74	10
2816	177.41	231.31	305.88	10
2827	299.18	132.67	237.5	10
2831	245.61	118.42	240.78	10
2833	134.33	142.44	130.21	10
2839	131.68	174.26	167.05	10
2842	165.23	175.72	314.51	10
2843	137.53	282.71	281.45	10
2848	151.73	268.77	304.76	10
2850	310.13	259.94	310.3	10
2856	107.44	217.37	111.45	10
2859	239.49	278.33	255.96	10
2863	190.25	238.61	183.76	10
2865	201.99	215.59	218.63	10
2867	193.06	96.364	259.8	10
2872	188.7	122.01	166.28	10
2881	204.87	125.41	276.65	10
2892	205.66	135.86	220.36	10
2897	199.95	101.65	128.1	10
2905	163.64	159.21	252.23	10
2909	292.84	105.89	258.28	10
2911	236.47	293.08	136.12	10
2916	268.67	223.18	138.74	10
2924	137.17	126.8	156.65	10
2932	306.15	94.647	268.29	10
2936	315.33	107.57	280.48	10
2947	249.54	200.41	164.95	10
2961	263.1	127.38	269.42	10
2962	143.15	161.79	131.42	10
2982	317.78	264.3	122.96	10
2983	117.91	280.5	156.97	10
3002	128.83	189.64	106.96	10
3005	259.65	161.48	214.37	10
3006	175.12	149.25	272.34	10
3021	106.71	257.67	289.31	10
3024	97.688	213.13	220.06	10
3027	238.32	170.71	246.37	10
3033	267.98	239.82	248.19	10
3041	164.15	276.28	290.62	10
3050	142.48	202.85	100.73	10
3055	113.4	238.55	286.16	10
3056	142.81	134.03	257.15	10
3060	296.75	147.02	190.64	10
3069	176.73	162.01	151.25	10
3074	210	263.4	196.09	10
3095	251.31	302.89	111.75	10
3101	252.03	227.6	234.45	10
3105	173.29	222.89	231.81	10
3107	285.72	161.26	261.22	10
3114	224.84	142.04	107.45	10
3116	225.06	227.18	204.56	10
3121	153.51	314.37	236.76	10
3129	204.11	153.26	249.21	10
3133	199.59	314.1	94.827	10
3138	177.23	111.49	99.501	10
3140	122.37	169.15	150.11	10
3142	268.29	202.1	132.26	10
3147	283.17	240.85	316.81	10
3150	160.82	256	93.18	10
3170	290.8	210.84	244.31	10
3171	309.92	287.27	236.31	10
3172	303.93	281.99	279.19	10
3181	151.83	109.34	258.44	10
3183	228.52	290.07	177.42	10
3189	274.25	110.47	132.76	10
3194	284.01	120.34	99.179	10
3199	267.38	209.75	178.17	10
3203	179.27	262.5	97.323	10
3210	151.5	237.64	163.99	10
3213	259.44	300.54	309.66	10
3214	205.89	256.08	247.85	10
3247	187.43	181.76	119.25	10
3249	316.41	267.14	250.87	10
3257	169.77	212.83	127.7	10
3265	291.16	152.77	126.14	10
3268	299.68	175.69	139.52	10
3283	284.02	224.38	222.75	10
3287	264.69	164.24	143.11	10
3289	124.57	180.89	261.01	10
3294	176.85	209.64	197.16	10
3297	115.71	259.68	193.52	10
3310	197.06	250.95	270.73	10
3316	275.98	159.79	191.61	10
3319	252.66	314.62	203.72	10
3320	93.827	204.97	137.25	10
3330	238.29	262.21	92.834	10
3333	282.35	163.82	230.14	10
3339	188.02	221.68	254.29	10
3343	210.16	197.62	215.41	10
3345	242.24	253.27	282.85	10
3371	102.81	144.17	307.72	10
3377	278.34	244.89	110.93	10
3380	204.31	99.7	199.28	10
3405	120.31	226.06	137.22	10
3426	124.44	293.09	228.23	10
3427	313.53	251.79	223.23	10
3429	162.56	317.5	198.34	10
3434	289.23	184.63	228.26	10
3440	185.52	269.55	114.97	10
3445	244.29	167.96	309.94	10
3449	190.39	115.98	256.59	10
3453	129.72	103.28	268.91	10
3467	265.29	108.45	178.71	10
3475	134.89	197.14	301.27	10
3480	285.98	217.79	130.29	10
3483	117.26	128.97	104.1	10
3490	185	98.083	115.3	10
3491	130.26	217.04	240.52	10
3507	97.528	192.43	153.84	10
3514	215.27	195	306.16	10
3518	154.7	248.64	304.25	10
3521	291.91	156.06	312.09	10
3524	303.69	173.17	274.07	10
3529	293.69	300.9	107.78	10
3542	128.08	197.55	205.68	10
3553	237.4	226.56	188.83	10
3555	183.72	263.08	262.08	10
3560	307.33	191.32	223.01	10
3567	281.96	101.73	296.48	10
3575	109.86	143.17	268.8	10
3582	217.26	130.91	133.55	10
3587	251.53	276.92	95.732	10
3590	221.63	289.93	123.07	10
3595	224.56	299.98	271.28	10
3597	105.3	115.86	172.3	10
3603	275.62	221.17	163.97	10
3611	120.9	144.63	222.33	10
3617	158.66	308.05	178.64	10
3626	302.21	230.61	136.58	10
3628	265.2	261.43	289.02	10
3640	190.94	287.93	176.62	10
3642	169.59	257.2	176.17	10
3651	238.43	109.44	124.51	10
3652	143.68	248.22	99.948	10
3658	109.98	96.201	119.01	10
3660	280.42	237.35	207.95	10
3661	108.47	267.32	210.52	10
3667	220.17	311.07	152.63	10
3675	157.85	280.34	244.67	10
3677	265.24	138	113.89	10
3684	283.46	141.58	228.93	10
3695	294.03	288.03	295.48	10
3699	270.65	227.1	193.82	10
3701	110.27	220.63	303.67	10
3702	261.46	288.49	286.49	10
3703	265.53	95.043	279.95	10
3706	274.26	123.83	147.64	10
3708	160.45	124	223.94	10
3725	128	186.85	242.23	10
3730	101.89	301.87	268.23	10
3734	268.4	126.88	204.88	10
3738	207.25	142.86	97.968	10
3740	96.313	168.31	182.64	10
3747	153.56	291.59	168.49	10
3754	175.84	234.57	215.78	10
3761	249.09	312.84	223.32	10
3769	241.08	213.33	267.07	10
3777	184.19	149.93	312.16	10
3785	204.2	204.39	261.59	10
3786	166.22	173.17	106.77	10
3790	159.7	124.21	297.74	10
3796	189.67	270.92	166.18	10
3800	288.54	213.82	298.23	10
3802	187.39	214.62	301.2	10
3811	296.05	267.02	127.49	10
3813	128.95	105.96	291.53	10
3818	146.56	105.91	309.85	10
3839	143.66	132.21	314.81	10
3843	260.09	185.3	172.72	10
3856	129.7	161.56	261.17	10
3862	105.84	175.18	256.95	10
3865	210.2	144.47	202.89	10
3867	240.18	208.18	224.85	10
3882	153.1	300.74	141.13	10
3891	178.21	171	169.06	10
3895	97.565	136.42	118.2	10
3898	304.37	179.55	120.46	10
3908	155.38	126.17	168.88	10
3914	233.23	202.14	131.47	10
3916	235.45	124.77	302.19	10
3921	123.65	312.08	102.81	10
3928	186.24	241.35	231.46	10
3930	104.01	304.15	291.16	10
3941	149.02	231.03	114.28	10
3948	236.71	257.32	145.61	10
3956	273.44	287.31	97.854	10
3960	303.82	300.25	130.17	10
3962	205.41	293.19	256.49	10
3967	202.19	228.79	171.07	10
3969	211.21	292.21	165.98	10
3970	226.02	101.08	269.19	10
3991	270.93	196.31	300.93	10
3993	143.74	307.19	279.24	10
3996	314.03	215.71	130.38	10
4011	108.05	265.92	271.14	10
4015	251.96	183.28	238.89	10
4022	316.01	193.22	174.31	10
4027	178.53	193.22	105.49	10
4030	171.42	262.71	277.85	10
4032	116.9	147.87	138.39	10
4035	178.74	194.56	184.17	10
4041	120.45	120.08	302.87	10
4046	142.36	99.276	125.82	10
4047	257.69	298.5	157.46	10
4061	182.08	204.72	263.07	10
4073	257.01	153.17	314.4	10
4077	313.04	135.69	193.1	10
4083	169.52	252.26	232.67	10
4098	128.69	178.83	296.14	10
4103	314.28	232.47	247.96	10
4106	183.27	273.15	295.58	10
4117	143.93	220.96	226.44	10
4124	309.67	275.42	160.21	10
4130	243.07	169.37	265.75	10
4137	249.71	191.31	291.26	10
4143	236	200.1	242.66	10
4147	280.33	180.16	141.81	10
4163	116.8	134.65	123.38	10
4165	291.83	191.7	130.21	10
4166	230.34	208.6	166.87	10
4175	251.8	221.68	174.32	10
4178	212.68	225.54	232.29	10
4179	183.12	142.45	101.17	10
4192	315.48	139.46	281.72	10
4195	141.42	264.26	132.03	10
4208	223.79	254.87	239.03	10
4217	245.92	253.67	128.23	10
4220	97.719	190.46	312.04	10
4228	303.34	208.29	177.82	10
4234	291.36	266.45	279.95	10
4235	180.21	131.53	264.58	10
4236	123.76	287.47	101.84	10
4248	264.59	286.11	212.24	10
4272	131.08	187.14	150.67	10
4273	201.9	286.37	222.48	10
4274	231.4	286.01	290.33	10
4280	292.25	193.57	150.65	10
4282	292.5	162.52	202.55	10
4291	306.91	275.96	199.26	10
4309	195.82	163.87	133.23	10
4333	103.59	154.29	124.92	10
4340	233.57	100.18	288.04	10
4344	257.8	241.66	287.64	10
4360	120.02	118.06	208.16	10
4362	275.12	307.98	154.98	10
4367	221.5	263.99	257.52	10
4370	142.71	276.98	257.3	10
4379	137.73	212.8	289.16	10
4382	124.85	141.99	176.71	10
4391	265.25	232.49	313.86	10
4401	256.01	173.6	122.59	10
4403	144.67	208.68	270.87	10
4405	113.14	299.92	251.33	10
4408	309.18	193.42	140.01	10
4409	149.17	268.33	177.84	10
4410	180.36	254.52	159.53	10
4414	160.32	260.63	260.29	10
4415	292.16	126.83	163.41	10
4429	180.03	151.36	218.71	10
4434	174.04	99.404	284.59	10
4437	251.39	215.66	108.51	10
4439	237.31	271.57	178.19	10
4454	104.67	231.5	148.44	10
4465	269.33	169.19	252.61	10
4471	271.56	169.79	272.48	10
4487	182.46	231.64	286.53	10
4489	286.05	293.26	144.94	10
4490	310.16	126.09	154.72	10
4491	103.42	171.73	306.31	10
4494	225.13	148.48	128.12	10
4503	254.05	266.12	273.09	10
4508	246.13	277.17	309.89	10
4511	259.33	231.46	158.58	10
4512	174.15	109.55	160.46	10
4513	235.27	196.62	112.35	10
4517	160.97	204.54	259.86	10
4518	152.38	104.4	205.62	10
4526	149.37	304.01	316.83	10
4532	254.03	195.44	197.19	10
4533	194.15	128.04	309.62	10
4546	205.66	145.78	284.17	10
4549	154.99	183.12	119.99	10
4551	124.95	307.88	286.7	10
4553	226.13	226.26	292.41	10
4559	234.08	258.77	214	10
4566	236.33	233.67	170.17	10
4570	210.78	205.68	233.7	10
4579	290.52	301.99	227.03	10
4589	116.35	253.19	150.4	10
4610	266.9	236.9	268.69	10
4613	166.1	244.71	131.6	10
4614	99.721	287.59	205.87	10
4630	262.8	165.23	234.13	10
4632	262.18	180.23	220.84	10
4648	96.032	98.892	138.09	10
4649	150.29	292.55	267.3	10
4660	224.79	185.08	249.63	10
4661	231.75	100.82	141.27	10
4664	168.7	230.46	117.81	10
4666	191.24	117	113.47	10
4673	240.87	151.04	217.52	10
4674	296.61	242.15	218.67	10
4681	162.7	283.15	149.85	10
4684	253.82	309.04	140.91	10
4691	192.23	207.39	102.11	10
4699	305.01	249.33	130.13	10
4700	184.24	141.29	147.67	10
4715	303.69	194.89	242.35	10
4717	297.75	242.9	164.19	10
4722	158.05	118.09	98.48	10
4732	162.89	161.97	300.18	10
4737	154.59	143	221.78	10
4741	229.19	278.54	238.82	10
4748	315.5	302.94	266.54	10
4757	129.5	269.56	311.12	10
4761	201.14	300.26	308.7	10
4770	201.04	230.59	108.31	10
4776	166.97	173.08	185.47	10
4778	227.27	214.95	112.82	10
4779	284.74	225.21	110.24	10
4788	222.11	116.62	171.7	10
4797	255.28	223.06	277.25	10
4805	101.61	192.06	274.67	10
4808	309.34	191.98	197.14	10
4816	182.58	210.14	282.32	10
4818	142.75	170.96	149.19	10
4824	94.53	317.65	278.06	10
4826	119.41	159.73	305.75	10
4834	102.94	267.59	153.98	10
4836	93.215	233.39	196.76	10
4843	156.63	105.13	292.59	10
4858	306.4	135.77	174.24	10
4859	173.99	101.72	262.54	10
4860	99.215	118.44	135.29	10
4874	115.53	199.63	148.95	10
4877	307.95	265	268.87	10
4884	255.56	265.05	183.12	10
4886	312.78	292.78	112.85	10
4887	146.08	250.19	145.49	10
4900	194.65	316.25	148.8	10
4906	187.67	312.88	282.29	10
4914	279.73	208.79	147.24	10
4917	250.15	108.63	140.69	10
4919	317.84	241.81	108.45	10
4923	254.82	199.95	94.026	10
4935	233.91	192.96	154.94	10
4939	267.88	268.56	103.66	10
4963	159.95	288.13	207.7	10
4966	197.67	237.85	247.54	10
4967	202.61	221.58	312.15	10
4968	217.67	162.39	198.09	10
4974	158.24	190.76	188.88	10
4983	124.86	164.23	222.76	10
4984	103.07	151.46	205.51	10
4987	201.9	214.05	278.97	10
