# Throat metrics output format: 
# N_faces N_metrics; [N_faces x 2] array of throat void area & throat solid area 
12188 2
void_area solid_area
30.1341	157.078
85.552	157.08
40.8941	157.08
20.197	157.079
33.3726	157.078
46.5796	157.08
22.0988	157.079
43.037	157.08
42.9783	157.08
54.0659	157.08
55.4082	157.08
109.309	157.08
77.8192	157.08
103.526	157.079
37.6925	157.079
37.8034	157.079
45.0434	157.08
42.7061	157.08
51.9299	157.079
37.3741	157.079
36.01	157.08
23.6017	157.08
35.5123	157.08
24.039	157.08
43.4353	157.08
116.211	157.08
42.9833	157.08
40.506	157.08
84.0443	157.08
88.2254	157.079
113.184	157.08
16.5041	157.079
42.5205	157.077
17.2189	157.078
44.7683	157.078
105.982	157.079
39.9996	157.08
29.3822	157.08
155.396	157.08
41.3701	157.077
70.8301	157.077
128.892	157.079
20.1375	157.079
27.7787	157.08
21.9145	157.078
59.9388	157.08
46.5332	157.079
19.6219	157.08
16.0546	157.077
23.6553	157.079
39.8462	157.078
42.5796	157.079
44.281	157.08
38.2172	157.079
43.8749	157.08
40.8301	157.08
53.8854	157.08
42.8696	157.08
22.5331	157.08
16.1442	157.08
17.4418	157.08
34.9863	157.08
65.8229	157.08
39.6487	157.08
53.3928	157.08
42.7689	157.078
57.0246	157.078
79.8689	157.08
40.8446	157.079
25.9135	157.079
42.8758	157.079
38.1689	157.079
106.122	157.08
34.2288	157.079
28.2443	157.079
70.009	157.079
59.6103	157.08
46.3774	157.08
52.576	157.078
61.5021	157.078
60.7628	157.08
53.4102	157.08
19.5302	157.08
40.0492	157.078
49.5763	157.08
26.0555	157.078
45.4093	157.079
116.319	157.08
42.8743	157.079
123.897	157.08
39.5515	157.08
28.9435	157.08
16.1661	157.079
50.7755	157.079
104.397	157.08
51.1762	157.08
52.5919	157.08
96.7112	157.08
50.3771	157.08
24.9656	157.08
90.3273	157.08
44.4417	157.08
18.3264	157.08
23.9871	157.08
31.6925	157.08
29.2764	157.08
75.2209	157.08
28.7024	157.08
33.0386	157.079
66.1606	157.079
45.9215	157.08
120.368	157.08
92.4287	157.08
40.5229	157.08
31.6477	157.077
130.591	157.079
42.6908	157.078
69.8473	157.08
30.5769	157.079
30.4756	157.079
20.6284	157.079
20.7496	157.079
64.6732	157.079
28.519	157.079
42.7797	157.08
43.1499	157.079
85.1536	157.08
85.4957	157.08
106.079	157.08
103.94	157.08
42.9274	157.08
18.1657	157.08
16.1305	157.08
34.8075	157.077
40.5074	157.078
65.6425	157.08
90.265	157.078
51.1107	157.08
16.2146	157.08
28.4341	157.08
34.582	157.08
50.8398	157.079
33.0501	157.08
16.1339	157.079
29.7897	157.08
65.7196	157.08
77.1973	157.079
113.481	157.08
37.3074	157.079
44.2157	157.08
58.9763	157.079
25.1394	157.079
46.1189	157.08
17.7194	157.079
41.777	157.078
28.3791	157.078
73.0823	157.08
41.9507	157.079
16.6026	157.078
31.9581	157.08
72.9635	157.079
40.127	157.079
16.6008	157.08
28.3476	157.079
58.0596	157.08
18.8839	157.08
28.2287	157.08
28.5515	157.08
27.8883	157.08
35.6207	157.079
40.9761	157.079
73.4295	157.08
42.9174	157.08
52.1431	157.08
44.6717	157.08
53.9303	157.08
79.1295	157.079
15.9887	157.075
61.609	157.077
69.3592	157.078
93.6278	157.08
93.3675	157.08
82.514	157.08
16.138	157.08
42.8318	157.078
42.4101	157.078
101.805	157.08
97.7377	157.079
41.2487	157.08
113.735	157.08
95.2619	157.079
41.5769	157.079
38.665	157.079
32.0768	157.08
25.3741	157.079
47.1081	157.079
21.6715	157.078
46.6803	157.08
18.7084	157.079
41.8662	157.077
28.8802	157.08
47.6459	157.08
38.9271	157.079
16.1609	157.079
127.964	157.078
86.1613	157.08
50.3748	157.078
181.941	157.08
33.1588	157.08
23.2431	157.08
42.6442	157.08
48.2728	157.08
85.0562	157.08
16.0372	157.077
18.1547	157.079
23.1945	157.078
25.4761	157.079
43.2646	157.08
33.7514	157.08
76.1747	157.08
19.8109	157.08
29.0657	157.079
20.5473	157.08
74.2429	157.08
42.9015	157.079
16.2867	157.08
155.384	157.079
37.4522	157.079
59.2612	157.079
49.8195	157.08
30.6886	157.079
46.1103	157.08
50.6341	157.08
20.5226	157.08
17.9063	157.08
51.1791	157.08
26.4186	157.08
35.7034	157.08
17.309	157.08
37.0584	157.08
49.7768	157.079
33.4999	157.08
23.2919	157.079
41.1543	157.08
58.6951	157.08
18.0462	157.078
23.3834	157.08
50.6133	157.08
16.5791	157.08
40.4069	157.08
68.9315	157.08
80.0911	157.08
29.41	157.079
121.7	157.079
71.2612	157.08
38.1775	157.079
41.3574	157.079
19.2733	157.08
16.0726	157.079
42.8193	157.078
28.9788	157.078
35.2458	157.08
52.3638	157.08
19.2153	157.079
41.8667	157.08
38.2533	157.079
16.6389	157.08
41.2434	157.08
58.3788	157.08
27.0308	157.08
16.2089	157.08
25.4802	157.078
24.5198	157.078
28.3822	157.079
42.9914	157.08
49.1393	157.079
43.6474	157.08
100.295	157.08
41.8855	157.079
112.458	157.079
40.4813	157.078
68.4461	157.079
57.7429	157.08
33.7661	157.078
66.6458	157.08
42.8553	157.079
67.8136	157.079
88.4262	157.08
33.8926	157.079
94.8368	157.08
52.8975	157.079
38.4637	157.08
65.8902	157.079
16.4769	157.077
41.836	157.078
40.907	157.077
23.9545	157.08
39.8855	157.08
54.9974	157.08
19.5906	157.08
100.825	157.08
42.5178	157.079
45.9324	157.079
46.337	157.08
104.285	157.08
77.4632	157.079
35.9251	157.08
35.8655	157.079
38.3961	157.08
38.2968	157.079
42.9812	157.08
40.5347	157.08
92.7185	157.08
130.886	157.08
148.385	157.08
27.6556	157.08
38.6846	157.079
42.8433	157.079
54.6113	157.08
40.4288	157.08
42.9168	157.08
60.1733	157.08
43.2417	157.08
63.518	157.08
41.4126	157.08
96.2947	157.08
41.7806	157.08
73.1107	157.079
38.8454	157.079
86.1836	157.08
42.8525	157.079
102.682	157.08
112.282	157.08
75.311	157.08
37.3285	157.08
86.4151	157.079
93.5073	157.08
52.2751	157.08
42.8338	157.079
22.0155	157.079
17.3396	157.079
20.37	157.08
16.4812	157.079
21.981	157.08
43.6241	157.08
23.8828	157.079
80.2877	157.08
33.8685	157.08
42.2415	157.08
130.012	157.08
75.5741	157.08
42.3639	157.079
43.208	157.079
102.993	157.079
116.489	157.079
29.1444	157.08
112.912	157.08
50.6223	157.08
40.4866	157.079
41.7155	157.08
62.8783	157.08
28.7359	157.079
25.5196	157.079
57.5232	157.08
47.6967	157.08
45.1547	157.08
88.6058	157.08
46.0059	157.079
81.7522	157.079
94.3848	157.08
45.8363	157.08
35.4889	157.079
40.0998	157.079
17.1779	157.079
32.303	157.08
111.762	157.08
39.482	157.08
113.815	157.08
41.5326	157.08
68.7498	157.08
28.3431	157.08
57.1579	157.08
35.3936	157.08
74.0427	157.08
33.6184	157.078
39.7889	157.078
89.9525	157.08
19.6086	157.08
21.3355	157.079
24.1885	157.079
29.9811	157.08
16.104	157.079
21.3062	157.079
37.5897	157.079
37.9765	157.079
38.0164	157.08
37.6401	157.08
49.9146	157.08
21.6162	157.079
16.1447	157.079
27.3611	157.079
29.5172	157.08
23.0081	157.078
24.9824	157.078
19.098	157.079
44.1979	157.079
29.4693	157.079
31.688	157.079
42.5851	157.078
66.921	157.08
117.41	157.08
28.7155	157.08
16.9645	157.08
16.1518	157.08
27.7374	157.079
41.1295	157.079
41.7397	157.08
66.132	157.08
63.1187	157.079
55.0286	157.08
70.0189	157.08
27.6716	157.08
35.5359	157.08
17.7438	157.08
37.4826	157.08
17.7477	157.08
37.4474	157.08
25.0393	157.08
16.2225	157.08
54.5137	157.08
40.911	157.08
16.2072	157.08
36.4338	157.08
52.0129	157.08
23.5241	157.08
88.2722	157.079
61.2185	157.08
51.3586	157.079
71.569	157.08
79.7567	157.08
48.8856	157.08
27.4229	157.08
51.2422	157.08
70.1483	157.08
52.8186	157.08
42.3724	157.079
24.3963	157.079
89.4295	157.079
39.0265	157.079
39.2258	157.08
89.1927	157.08
16.1997	157.08
35.8129	157.078
35.897	157.08
16.1035	157.078
40.7673	157.079
82.6068	157.08
37.0671	157.079
64.6543	157.08
87.9573	157.08
42.3326	157.078
30.8925	157.08
62.8945	157.078
45.3009	157.08
103.558	157.08
110.655	157.079
79.5492	157.078
27.1855	157.078
16.1149	157.079
17.4748	157.08
18.984	157.08
87.9384	157.08
42.6127	157.08
51.013	157.08
26.4659	157.08
18.3518	157.079
84.9065	157.079
38.4753	157.08
44.6815	157.08
42.4533	157.079
52.0998	157.08
111.833	157.08
30.2789	157.079
25.4102	157.079
41.7574	157.08
71.8735	157.08
41.2457	157.079
56.2777	157.08
53.8645	157.079
39.7601	157.08
42.6082	157.079
42.6283	157.079
42.8034	157.079
42.8826	157.08
82.6884	157.08
29.0264	157.08
140.072	157.08
83.0549	157.08
42.6741	157.078
42.2156	157.08
42.7963	157.08
42.1454	157.078
16.0935	157.079
95.5092	157.079
41.2734	157.079
42.9849	157.08
99.4908	157.08
51.4185	157.08
34.8004	157.078
41.9465	157.078
20.3452	157.079
42.2232	157.079
16.1173	157.079
38.1833	157.078
33.4152	157.078
16.1693	157.078
19.9037	157.078
86.686	157.08
85.0036	157.079
138.249	157.079
53.171	157.08
42.5827	157.08
16.1746	157.08
22.5006	157.08
37.9249	157.08
41.8939	157.08
33.6931	157.08
58.6676	157.08
41.7538	157.08
36.528	157.08
35.9018	157.079
79.0047	157.079
42.9111	157.079
62.9	157.079
43.0863	157.08
32.1223	157.078
17.6474	157.079
41.9558	157.078
71.8338	157.08
107.634	157.08
32.6839	157.08
33.7539	157.079
43.2473	157.079
94.369	157.079
41.8611	157.08
16.3577	157.079
42.747	157.08
61.2812	157.08
16.1936	157.08
41.6652	157.08
28.1845	157.08
16.2956	157.078
26.0686	157.08
36.7228	157.08
49.9203	157.078
44.0089	157.08
50.832	157.079
44.8162	157.08
29.1007	157.079
77.5185	157.08
27.6326	157.08
82.6301	157.08
112.29	157.08
21.6594	157.079
42.4397	157.079
27.8508	157.08
34.8989	157.08
36.6378	157.079
16.1781	157.079
39.3141	157.08
31.6929	157.08
55.4305	157.078
16.0737	157.078
34.4833	157.079
68.052	157.08
42.8434	157.08
75.1516	157.08
39.7676	157.08
63.4802	157.08
23.6239	157.079
37.4103	157.08
42.5031	157.079
42.1168	157.079
52.6042	157.079
36.8408	157.079
27.3287	157.079
63.6163	157.079
41.5362	157.08
69.4892	157.08
72.4014	157.08
27.2989	157.08
20.4179	157.079
16.4853	157.08
22.9685	157.079
71.4444	157.08
70.7364	157.08
130.004	157.08
100.809	157.08
18.04	157.08
32.6641	157.08
125.46	157.08
53.7662	157.079
62.4482	157.079
65.2896	157.079
33.6586	157.079
38.6979	157.079
37.8555	157.079
96.663	157.08
114.437	157.08
85.4848	157.08
61.1787	157.08
41.4456	157.08
86.5805	157.079
117.222	157.08
42.0556	157.079
36.182	157.08
17.4502	157.08
18.325	157.08
35.1791	157.08
61.5075	157.079
108.914	157.08
64.0494	157.08
125.494	157.079
45.4165	157.079
16.0025	157.076
36.3273	157.078
22.7577	157.078
114.576	157.08
177.91	157.08
21.524	157.079
43.024	157.08
56.3001	157.079
167.898	157.08
76.5793	157.08
95.2599	157.08
41.6462	157.08
29.7645	157.08
16.2176	157.08
58.9608	157.08
43.026	157.08
25.2918	157.08
24.3054	157.079
19.3561	157.078
19.4106	157.079
24.3092	157.078
33.3818	157.078
105.798	157.079
138.455	157.08
94.0013	157.079
46.4942	157.08
38.0694	157.08
16.2377	157.08
16.139	157.08
29.5506	157.08
29.418	157.08
40.4402	157.079
54.7526	157.08
31.2702	157.08
18.7693	157.079
59.6661	157.08
108.184	157.08
61.6042	157.079
39.3527	157.079
38.1557	157.078
93.4321	157.08
41.436	157.079
135.455	157.078
79.1213	157.079
43.0906	157.079
84.9358	157.078
41.679	157.078
17.6059	157.08
45.4131	157.08
32.9448	157.08
75.767	157.08
29.7754	157.08
19.5166	157.08
24.6471	157.08
24.6318	157.08
38.6899	157.079
42.4694	157.079
42.7502	157.08
64.2107	157.08
42.6546	157.08
40.6657	157.079
42.5231	157.078
40.6918	157.079
72.5008	157.08
125.958	157.08
143.996	157.079
75.1312	157.079
42.8029	157.079
119.876	157.08
94.3575	157.079
40.9153	157.08
37.1921	157.079
45.1548	157.08
96.6426	157.08
18.8522	157.08
39.4166	157.08
18.3269	157.08
16.2073	157.08
38.4524	157.08
41.405	157.08
19.3842	157.076
21.6859	157.08
55.6942	157.08
42.9314	157.079
17.7495	157.079
101.206	157.08
100.829	157.078
42.686	157.08
42.5652	157.078
17.3099	157.079
39.5534	157.077
39.9971	157.079
39.9366	157.077
39.6212	157.079
23.6305	157.08
17.9374	157.08
17.3244	157.079
43.0108	157.08
48.2664	157.08
49.4378	157.08
42.0589	157.08
64.3152	157.08
40.5686	157.08
49.0614	157.08
90.7541	157.08
67.2118	157.08
41.1316	157.08
64.8567	157.08
31.6169	157.08
30.5448	157.078
65.8079	157.079
42.6116	157.08
16.4843	157.078
39.1917	157.08
42.736	157.078
46.2549	157.08
41.8346	157.078
37.0918	157.078
39.8308	157.08
23.4569	157.08
42.7593	157.08
21.5412	157.08
80.6726	157.08
58.7341	157.08
60.2342	157.08
86.4979	157.08
40.6823	157.078
94.5303	157.08
40.0896	157.08
120.686	157.08
114.079	157.08
158.455	157.08
54.939	157.079
42.3666	157.079
48.1169	157.08
91.1975	157.08
88.9658	157.08
113.166	157.08
38.3444	157.078
169.833	157.08
42.9078	157.08
56.3108	157.08
66.4139	157.08
48.3399	157.079
26.9834	157.079
62.4021	157.08
16.2409	157.079
64.6674	157.08
41.1846	157.079
57.0142	157.08
39.0781	157.079
67.7336	157.08
62.4537	157.08
70.6342	157.08
60.6957	157.08
44.6161	157.079
39.4041	157.079
28.3305	157.079
32.5758	157.079
76.0007	157.079
39.3471	157.08
38.5551	157.079
74.3842	157.08
17.7121	157.078
94.0955	157.078
108.633	157.08
94.5386	157.08
36.2351	157.078
38.0614	157.078
41.3971	157.08
53.5904	157.08
45.8429	157.08
46.2695	157.08
42.0923	157.08
132.828	157.08
101.947	157.08
96.9213	157.078
39.6282	157.078
108.898	157.08
57.6569	157.08
32.7952	157.08
32.8085	157.08
74.272	157.08
123.36	157.08
39.8656	157.079
16.7048	157.079
44.5227	157.08
33.3008	157.079
16.2295	157.08
16.0624	157.078
100.747	157.08
16.1246	157.079
16.0902	157.079
33.6739	157.079
27.604	157.078
21.2343	157.077
45.2297	157.08
41.0481	157.08
45.4229	157.08
41.2987	157.08
109.009	157.08
42.9442	157.08
51.0083	157.08
112.528	157.08
48.1058	157.079
35.7617	157.08
16.0731	157.078
71.8878	157.078
39.0737	157.078
95.6056	157.08
131.862	157.079
39.3405	157.078
34.7895	157.079
40.6633	157.079
39.9515	157.08
39.8524	157.08
66.8323	157.08
30.3101	157.08
42.1083	157.08
16.8202	157.08
34.7358	157.079
48.2206	157.08
95.6096	157.08
39.1274	157.079
41.0864	157.078
16.6142	157.079
105.494	157.08
17.4026	157.08
42.2389	157.079
41.807	157.079
36.2388	157.08
39.4112	157.079
38.6499	157.079
33.708	157.079
42.7969	157.078
17.9167	157.079
67.7205	157.08
47.6444	157.079
41.9303	157.08
53.9992	157.08
44.5625	157.08
43.9281	157.079
40.1185	157.079
87.3534	157.08
17.9879	157.08
102.694	157.08
75.3842	157.08
31.2694	157.079
19.7403	157.079
34.0228	157.08
48.1876	157.08
35.9031	157.08
47.8557	157.08
25.6105	157.079
42.9134	157.079
25.0168	157.079
25.3946	157.079
43.5453	157.079
39.5945	157.08
71.7515	157.08
21.1234	157.078
42.2571	157.078
34.4275	157.08
17.5413	157.08
32.8281	157.08
16.2304	157.08
30.7484	157.079
16.3661	157.079
49.0232	157.079
60.0246	157.08
44.7615	157.079
41.6091	157.079
18.2153	157.08
16.1052	157.079
111.476	157.08
42.2555	157.079
142.742	157.08
86.6462	157.079
100.468	157.08
23.0372	157.08
42.3109	157.08
52.0306	157.08
136.212	157.08
42.8622	157.078
39.058	157.08
43.4828	157.08
105.204	157.08
32.7282	157.077
30.6157	157.08
76.8383	157.08
108.73	157.079
59.2875	157.079
91.3416	157.079
53.5926	157.079
67.1643	157.079
40.6394	157.079
44.4297	157.079
51.1725	157.08
29.1664	157.08
39.5635	157.08
52.9098	157.08
42.2744	157.078
86.1959	157.08
16.7703	157.079
115.95	157.08
136.764	157.08
61.7282	157.08
70.3182	157.08
81.0367	157.08
110.942	157.08
68.4441	157.08
25.3041	157.08
96.2939	157.078
53.2517	157.08
36.9035	157.08
22.0089	157.08
34.1712	157.08
65.2013	157.08
67.278	157.08
100.528	157.08
38.8926	157.08
24.8342	157.08
16.1867	157.08
90.7794	157.08
142.349	157.08
68.5296	157.08
163.77	157.08
46.2963	157.08
45.4454	157.08
45.7063	157.08
45.0022	157.08
80.3208	157.077
42.2943	157.078
81.2796	157.079
113.326	157.08
53.2577	157.079
58.2014	157.079
47.5922	157.08
60.9048	157.079
39.1882	157.079
45.5992	157.08
29.9045	157.079
59.0032	157.08
40.68	157.079
94.1867	157.08
43.0346	157.079
41.2866	157.08
41.1987	157.079
32.6438	157.08
108.238	157.08
41.6256	157.08
40.4798	157.08
41.1527	157.079
42.0654	157.08
43.0804	157.079
43.7582	157.08
16.3706	157.078
27.4911	157.079
83.4791	157.08
40.1059	157.079
16.1026	157.079
41.0434	157.08
85.0503	157.08
16.5076	157.08
40.2646	157.08
46.4722	157.08
42.7198	157.079
42.7626	157.08
61.4652	157.08
66.671	157.08
33.9706	157.078
30.8402	157.078
20.8644	157.079
73.6508	157.079
41.168	157.079
41.9145	157.079
42.8687	157.08
38.8107	157.08
42.9086	157.079
40.4307	157.079
76.4064	157.08
50.9325	157.08
104.045	157.079
91.3611	157.08
42.7581	157.08
89.9541	157.079
91.3346	157.08
113.512	157.08
30.1759	157.08
42.4224	157.079
24.213	157.079
18.2351	157.079
53.6649	157.08
49.277	157.08
67.6706	157.08
100.38	157.08
89.1196	157.08
46.0295	157.08
67.3173	157.08
21.1598	157.08
34.8287	157.08
16.2557	157.08
39.363	157.08
28.4963	157.08
30.2701	157.08
60.7489	157.08
42.9142	157.08
27.8892	157.08
55.9985	157.08
51.2399	157.08
35.3823	157.08
74.0646	157.08
86.3756	157.08
48.8663	157.08
42.0567	157.08
36.8658	157.08
18.9704	157.079
70.9914	157.079
35.3835	157.08
53.5021	157.08
28.6092	157.08
42.3982	157.08
40.4264	157.08
37.2733	157.08
49.7914	157.08
45.8044	157.08
53.5392	157.08
50.5531	157.079
27.0619	157.08
55.8446	157.08
42.1381	157.079
85.9691	157.08
19.2004	157.079
42.5699	157.08
74.8793	157.08
46.5945	157.08
50.4235	157.08
19.1439	157.079
54.6263	157.079
25.0844	157.079
121.11	157.08
24.7399	157.08
47.4646	157.08
42.5741	157.08
41.3861	157.078
116.158	157.08
116.869	157.079
41.0942	157.079
39.2995	157.08
125.333	157.08
114.831	157.08
42.9143	157.08
30.303	157.079
76.18	157.08
21.9211	157.079
42.2849	157.08
82.9823	157.08
93.4087	157.079
20.9526	157.079
70.3842	157.08
29.5184	157.08
32.2496	157.08
49.2678	157.08
27.6801	157.078
16.0149	157.076
42.8393	157.078
102.435	157.079
19.8167	157.08
27.4225	157.08
26.5539	157.08
18.965	157.08
45.1831	157.08
110.383	157.078
45.9016	157.078
103.597	157.08
62.7284	157.079
88.6452	157.08
63.1929	157.08
17.6921	157.079
42.9209	157.08
42.8158	157.079
24.9065	157.079
24.9039	157.08
95.3757	157.08
103.701	157.08
29.0869	157.079
67.8755	157.079
19.5823	157.079
42.5142	157.079
62.0582	157.08
24.3398	157.079
42.6691	157.08
44.2472	157.08
32.3066	157.079
58.4837	157.079
46.6877	157.08
40.2953	157.08
93.7423	157.079
18.2606	157.079
84.8702	157.077
42.5151	157.079
58.2626	157.08
29.0898	157.077
53.8866	157.079
41.7084	157.079
77.8478	157.08
18.3909	157.078
100.414	157.078
41.821	157.08
46.9881	157.08
88.1913	157.08
102.794	157.08
99.0993	157.08
106.367	157.08
47.2893	157.078
101.991	157.08
152.233	157.08
16.3898	157.078
111.865	157.08
121.058	157.078
114.088	157.08
76.2719	157.08
52.1709	157.08
52.4306	157.08
22.1273	157.079
16.1184	157.079
42.3976	157.079
55.6372	157.08
30.5664	157.079
54.951	157.08
16.1295	157.079
108.876	157.08
41.9063	157.079
48.299	157.079
40.9552	157.079
16.0946	157.079
46.6307	157.079
19.8773	157.08
93.4285	157.08
82.4561	157.078
42.4749	157.078
67.5783	157.079
38.7387	157.078
60.4043	157.08
123.139	157.08
96.3778	157.08
55.1192	157.08
116.635	157.08
70.4714	157.079
78.8861	157.079
113.914	157.08
42.1294	157.079
42.2559	157.08
89.1527	157.08
77.2097	157.08
39.9077	157.079
60.7969	157.08
40.7978	157.079
62.5424	157.08
50.4951	157.079
16.3108	157.077
28.0047	157.08
29.5786	157.079
16.1055	157.079
36.2771	157.079
51.8063	157.08
22.8293	157.079
30.0843	157.079
107.26	157.079
16.0512	157.077
42.1145	157.079
60.5192	157.08
31.3248	157.079
42.6894	157.079
41.5166	157.08
47.4548	157.079
61.602	157.08
26.4415	157.079
42.8662	157.079
16.1089	157.079
42.2428	157.08
142.008	157.08
85.7837	157.08
185.002	157.08
59.0025	157.08
38.8944	157.08
48.4275	157.08
18.2344	157.079
17.1964	157.079
19.3601	157.08
16.7625	157.08
178.212	157.08
211.973	157.08
37.7837	157.08
52.9649	157.08
39.6928	157.08
27.8472	157.08
18.6922	157.08
40.8541	157.078
34.705	157.08
42.9353	157.079
43.0481	157.079
25.6992	157.08
87.517	157.08
17.5546	157.078
77.181	157.078
96.0795	157.08
146.707	157.079
161.279	157.08
51.158	157.079
61.2051	157.08
17.2029	157.078
61.69	157.079
88.5532	157.079
86.2013	157.08
55.6507	157.079
49.9308	157.079
136.279	157.08
22.342	157.08
43.7424	157.08
30.4888	157.079
20.5239	157.079
51.7556	157.08
88.1956	157.08
82.9199	157.08
18.4741	157.08
63.3663	157.08
92.3201	157.08
45.3604	157.08
51.0531	157.078
37.3365	157.078
26.1267	157.078
47.9562	157.08
61.6171	157.078
37.1802	157.08
41.3307	157.079
37.0809	157.079
41.3454	157.079
42.832	157.079
42.8803	157.079
41.1995	157.077
41.3959	157.08
42.7975	157.077
32.8831	157.079
39.9356	157.08
28.2058	157.079
93.3059	157.079
40.786	157.078
42.598	157.078
90.2269	157.079
30.2461	157.079
29.651	157.079
51.3363	157.08
148.03	157.08
116.34	157.08
37.5984	157.079
35.132	157.078
29.0963	157.08
23.3488	157.078
42.0526	157.08
26.2569	157.08
43.2328	157.078
42.873	157.078
77.5339	157.078
76.1999	157.078
87.2155	157.08
27.2761	157.079
61.7524	157.08
32.4063	157.08
26.9874	157.079
22.8634	157.079
99.8198	157.08
101.922	157.08
39.7698	157.08
41.6728	157.08
65.4714	157.08
105.879	157.08
28.4537	157.078
62.0131	157.078
44.9301	157.079
18.3162	157.08
42.1874	157.079
101.888	157.08
72.0884	157.08
68.2025	157.079
89.0189	157.08
16.1102	157.079
27.27	157.079
16.1156	157.079
28.7783	157.08
39.6138	157.079
80.3264	157.08
24.8116	157.08
32.3087	157.08
45.3156	157.08
48.7282	157.08
62.1014	157.079
26.539	157.079
33.7421	157.08
20.6474	157.08
41.1755	157.08
70.2942	157.08
40.7115	157.08
109.069	157.079
82.0577	157.08
16.0771	157.079
42.8401	157.079
34.528	157.079
89.7552	157.08
26.4069	157.079
120.283	157.08
115.143	157.08
50.0683	157.08
41.8188	157.08
23.4714	157.08
18.1315	157.08
42.8973	157.08
42.2711	157.079
41.3738	157.079
41.475	157.079
40.6965	157.079
25.5072	157.08
16.1465	157.079
55.1304	157.08
21.3269	157.08
43.1152	157.079
55.5299	157.079
42.7801	157.08
16.1401	157.079
42.8044	157.08
22.7467	157.078
22.7774	157.079
39.319	157.077
39.3893	157.079
78.6369	157.08
41.9374	157.08
88.4513	157.08
47.6405	157.079
42.5563	157.08
41.1993	157.079
101.227	157.079
41.4047	157.079
108.145	157.079
42.9122	157.079
16.0713	157.078
45.1136	157.078
45.9623	157.08
35.1068	157.079
60.8484	157.08
103.402	157.08
95.1518	157.079
79.6013	157.079
47.2623	157.08
18.4232	157.078
52.694	157.079
42.2456	157.08
35.3029	157.08
42.3315	157.08
35.2734	157.08
96.7619	157.08
46.3751	157.08
86.2369	157.08
154.869	157.08
66.6044	157.08
60.8397	157.079
39.4931	157.08
42.3091	157.079
30.2772	157.079
36.5229	157.079
30.2868	157.079
36.4994	157.079
90.8268	157.08
42.9492	157.08
41.0639	157.08
102.558	157.08
42.7854	157.08
82.8993	157.08
36.1015	157.08
16.1479	157.08
31.4359	157.08
41.1957	157.08
114.446	157.08
87.4078	157.08
54.3857	157.08
69.9149	157.08
39.7628	157.08
30.7137	157.08
92.3723	157.08
119.592	157.08
55.898	157.08
39.249	157.08
109.473	157.08
17.0114	157.079
42.6175	157.078
42.7549	157.079
25.8241	157.079
56.9466	157.079
16.0578	157.077
41.3832	157.077
33.6748	157.08
33.7634	157.08
21.3526	157.08
40.117	157.08
35.6967	157.078
136.121	157.08
71.8762	157.08
