# Pore network output format: 
num_nodes & num_node_metrics ; names of columns ; [num_nodes x num_node_metrics] array; num_edges & num_edge_metrics ; names of columns ; [num_edges x num_edge_metrics] array
6130 5
x y z void_volume solid_volume surface location n_cells
243.94 196.66 261.562	381	746	220.993	middle	1
239.892 191.748 267.705	332	696	208.752	middle	1
233.26 188.788 262.082	300	681	202.554	middle	1
219.4 162.74 264.447	269	690	206.393	middle	1
212.282 168.195 268.308	511	757	224.532	middle	1
222.155 159.09 271.808	239	745	220.228	middle	1
282.072 174.45 279.178	571	703	212.666	middle	1
290.027 195.385 269.843	309	756	217.903	middle	1
248.035 181.98 268.975	128	137	40.4681	middle	1
283.285 171.188 256.75	508	761	226.429	middle	1
246.24 181.445 274.25	444	689	208.716	middle	1
212.637 159.262 254.528	277	728	216.862	middle	1
272.308 197.585 285.675	644	622	189.734	middle	1
231.03 182.915 287.577	271	708	210.835	middle	1
222.317 163.41 306.67	239	595	216.622	middle	1
236.627 178.13 267.67	344	671	202.998	middle	1
219.337 159.29 258.365	322	521	157.736	middle	1
223.045 180.685 275.88	371	729	219.962	middle	1
294.755 190.993 275.685	326	718	215.552	middle	1
292.76 174.025 257.553	498	634	188.683	middle	1
229.365 176.593 281.98	280	717	216.69	middle	1
298.448 204.423 275.07	313	615	186.008	middle	1
240.292 161.623 258.113	353	731	218.498	middle	1
235.402 158.583 253.27	424	551	166.882	middle	1
279.415 113.23 225.19	278	648	193.075	bottom	1
304.08 167.19 285.19	345	527	196.534	middle	1
302.478 157.135 285.325	449	568	193.254	middle	1
254.377 141.712 296.408	403	747	223.385	middle	1
254.55 121.018 282.265	1965	2194	664.944	bottom	3
247.852 146.365 285.007	262	649	195.183	middle	1
284.365 128.857 299.495	706	761	229.197	middle	1
211.605 121.19 245.68	391	728	215.431	middle	1
294.72 163.058 273.967	426	737	219.562	middle	1
234.02 151.425 292.092	284	699	209.555	middle	1
224.917 189.803 285.618	278	699	208.89	middle	1
217.737 200.475 294.972	342	677	202.742	middle	1
220.342 187.432 279.075	522	684	207.736	middle	1
209.1 183.485 287.983	517	736	219.891	middle	1
211.89 184.98 279.66	345	631	193.374	middle	1
210.712 207.498 275.298	452	731	218.821	middle	1
203.537 171.012 293.86	329	705	213.005	middle	1
222.473 191.938 273.14	547	702	209.264	middle	1
205.732 195.222 271.223	339	735	220.518	middle	1
205.292 187.923 275.825	344	736	219.88	middle	1
274.475 204.222 287.377	466	536	160.229	middle	1
244.42 180.312 285.43	310	713	213.24	middle	1
242.76 174.827 279.053	326	703	207.999	middle	1
259.027 183.375 286.623	527	752	224.95	middle	1
304.42 161.692 291.13	333	585	219.214	middle	1
216.132 183.885 300.265	461	651	189.453	middle	1
205.205 108.594 295.488	380	634	218.657	bottom	1
276.017 193.882 260.678	603	517	153.826	middle	1
256.512 161.05 284.618	315	729	219.312	middle	1
223.62 168.183 291.317	459	669	202.443	middle	1
283.185 126.555 279.12	433	695	209.994	middle	1
227.6 199.952 305.342	309	471	196.8	middle	1
236.767 202.865 304.778	419	611	233.552	middle	1
284.238 200.53 295.163	456	761	229.141	middle	1
280.692 187.655 278.165	308	732	219.775	middle	1
235.12 173.957 276.363	409	747	220.423	middle	1
293.442 204.858 305.188	274	569	220.05	middle	1
234.907 158.927 292.678	326	710	213.536	middle	1
240.315 161.837 299.103	251	738	219.556	middle	1
235.242 168.31 302.525	281	718	216.018	middle	1
227.762 167.832 300.41	355	605	179.444	middle	1
226.365 161.965 294.855	369	728	220.483	middle	1
301.28 174.528 286.07	367	636	187.137	middle	1
256.295 167.08 273.505	376	674	202.478	middle	1
248.123 167.595 298.377	656	739	222.069	middle	1
250.63 169.228 291.26	549	714	211.992	middle	1
250.923 178.58 290.882	371	740	219.848	middle	1
249.123 163.377 284.972	302	482	142.957	middle	1
247.912 164.576 281.128	648	907	272.549	middle	2
236.445 184.462 295.538	513	575	166.608	middle	1
238.445 185.765 288.337	374	746	219.754	middle	1
272.91 182.292 267.402	397	744	223.071	middle	1
239.282 188.708 300.418	415	470	144.432	middle	1
241.028 182.245 299.975	545	508	156.856	middle	1
306.298 198.373 295.877	102	122	45.7807	middle	1
258.02 166.9 290.905	380	717	215.923	middle	1
282.155 193.925 271.48	430	745	218.853	middle	1
297.127 206.045 297.137	297	728	218.428	middle	1
226.472 191.85 305.708	249	509	219.445	middle	1
264.278 205.91 300.31	399	691	207.665	middle	1
290.947 184.817 295.6	395	744	222.387	middle	1
226.663 123.543 276.393	395	732	220.955	bottom	1
302.977 132.468 281.895	415	643	228.498	middle	1
307.827 168.498 266.777	188	449	176.26	middle	1
298.55 160.817 298.43	510	695	215.427	middle	1
290.275 190.575 289.42	288	725	214.251	middle	1
299.767 182.71 266.267	327	697	206.822	middle	1
244.08 128.52 219.678	408	723	216.447	middle	1
295.233 187.25 260.245	464	715	214.673	middle	1
292.717 181.542 254.743	471	694	208.778	middle	1
305.772 161.575 271.215	334	550	205.393	middle	1
283.242 178.705 253.94	659	712	213.032	middle	1
276.285 182.567 256.358	698	647	193.287	middle	1
275.317 212.67 293.935	352	370	105.025	middle	1
294.442 177.108 284.317	459	485	142.887	middle	1
272.787 177.182 261.983	561	676	201.982	middle	1
281.71 141.613 281.522	289	717	215.62	middle	1
276.407 187.678 261.777	349	430	128.929	middle	1
262.623 196.055 267.205	387	731	219.398	middle	1
273.428 207.702 298.892	593	708	212.716	middle	1
274.197 202.553 280.718	337	428	129.098	middle	1
269.01 205.465 277.183	379	718	214.478	middle	1
265.375 213.823 277.923	280	725	217.106	middle	1
287.765 150.17 270.535	309	631	189.748	middle	1
276.26 122.748 291.037	210	734	220.509	bottom	1
268.067 171.705 283.41	457	751	222.196	middle	1
288.1 157.502 274.472	392	689	206.589	middle	1
281.118 163.672 251.243	381	746	221.978	middle	1
288.275 159.642 247.22	484	601	179.645	middle	1
298.355 162 265.798	453	731	217.806	middle	1
281.238 161.738 274.2	455	750	222.993	middle	1
277.103 169.32 284.795	542	697	212.218	middle	1
304.105 184.522 271.01	133	277	80.0217	middle	1
276.155 179.26 302.61	266	340	124.078	middle	1
248.567 130.477 276.105	396	730	218.414	middle	1
300.41 168.922 261.36	488	652	195.119	middle	1
299.007 184.802 273.915	335	630	186.547	middle	1
294.046 176.248 293.172	1195	1523	458.725	middle	2
307.512 173.18 285.04	153	293	119.984	middle	1
302.137 162.632 279.385	310	629	210.194	middle	1
299.695 182.08 302.53	437	529	163.491	middle	1
295.113 153.935 288.097	459	722	214.899	middle	1
297.785 182.237 297.353	171	242	72.806	middle	1
220.4 152.975 305.998	274	467	191.627	middle	1
293.338 154.738 297.727	387	721	218.503	middle	1
276.548 161.707 281.373	428	744	222.961	middle	1
275.265 156.725 267.515	378	742	220.7	middle	1
194.373 106.031 273.382	554	490	175.301	bottom	1
279.09 159.155 294.923	696	687	205.913	middle	1
259.048 153.26 288.915	264	689	205.062	middle	1
213.097 150.608 306.355	363	500	217.381	middle	1
287.817 146.545 278.725	460	723	216.728	middle	1
242.945 123.517 130.54	470	537	162.161	middle	1
232.557 159.597 223.72	1640	2045	611.835	middle	3
295.49 138.412 225.012	393	582	176.906	middle	1
305.835 143.69 287.41	515	450	197.105	middle	1
272.558 106.883 237.502	378	612	212.422	bottom	1
258.012 115.49 253.25	483	695	210.172	bottom	1
201.432 105.626 259.673	455	593	217.784	bottom	1
267.99 159.137 278.2	274	738	220.543	middle	1
280.14 155.95 286.748	437	722	216.531	middle	1
295.767 124.6 228.615	535	656	196.307	middle	1
220.24 146.572 265.213	341	733	219.016	middle	1
247.952 105.578 237.114	734	1077	406.538	bottom	2
243.743 112.202 285.627	479	719	218.422	bottom	1
227.963 114.445 275.162	277	684	204.545	bottom	1
278.407 121.062 282.743	323	732	220.701	bottom	1
288.152 153.877 282.662	389	722	211.992	middle	1
232.317 148.33 227.145	318	502	153.614	middle	1
206.263 133.91 303.365	305	524	156.623	middle	1
250.87 107.215 293.88	637	533	201.333	bottom	1
292.42 112.873 271.2	510	739	222.178	bottom	1
269.663 117.02 271.28	349	727	217.283	bottom	1
264.935 125.98 155.18	348	712	212.176	middle	1
282.925 105.753 271.667	523	674	228.013	bottom	1
294.072 116.935 218.18	229	384	116.791	middle	1
259.243 152.885 298.935	364	682	217.064	middle	1
255.766 139.892 271.286	1205	1353	408.633	middle	2
237.363 113.285 294.485	354	405	125.906	bottom	1
306.32 117.343 287.805	335	421	159.099	bottom	1
274.298 136.873 294.988	356	729	217.043	middle	1
278.105 114.9 293.967	285	717	215.755	bottom	1
282.892 113.918 281.32	340	666	199.3	bottom	1
279.783 142.683 253.477	302	571	170.498	middle	1
286.25 128.48 232.055	544	679	203.941	middle	1
289.14 158.91 220.255	334	566	168.225	middle	1
256.398 103.007 221.082	234	344	216.924	bottom	1
233.037 113.34 216.072	378	727	218.513	bottom	1
297.072 119.025 224.215	469	647	192.03	middle	1
243.29 117.5 145.95	313	723	217.207	bottom	1
281.377 162.228 205.17	380	719	218.433	middle	1
232.947 146.442 241.77	322	707	213.685	middle	1
244.73 108.24 291.265	287	270	89.2852	bottom	1
296.165 127.588 284.237	389	713	215.95	middle	1
290.418 124.155 277.45	470	667	199.541	bottom	1
252.998 160.868 180.755	325	663	196.571	middle	1
289.193 152.347 249.238	371	697	209.398	middle	1
220.94 126.48 303.665	287	628	200.94	middle	1
267.597 122.752 292.075	291	705	211.928	bottom	1
262.74 125.795 287.425	326	424	127.594	middle	1
216.02 151.135 296.638	1753	1929	574.473	middle	3
257.825 109.085 289.035	750	638	222.676	bottom	1
246.882 142.803 238.795	269	742	219.536	middle	1
246.895 146.5 231.055	250	664	196.725	middle	1
244.037 149.285 265.78	497	699	208.852	middle	1
258.75 121.155 260.175	251	741	219.38	middle	1
275.545 143.54 288.373	351	724	216.947	middle	1
241.255 133.743 280.998	257	748	219.2	middle	1
252.602 127.792 262.148	371	746	218.614	middle	1
265.08 141.245 274.802	1593	2103	627.481	middle	3
209.14 138.345 297.002	503	699	209.089	middle	1
276.903 128.415 273.702	334	636	187.374	middle	1
227.452 141.672 265.4	358	699	209.582	middle	1
196.208 115.672 269.577	657	665	200.997	bottom	1
245.735 121.017 303.202	264	671	201.174	bottom	1
221.42 150.705 272.658	332	735	220.172	middle	1
215.107 148.808 277.56	281	725	220.591	middle	1
211.94 143.49 265.685	450	729	216.083	middle	1
220.11 110.597 272.027	293	710	215.487	bottom	1
214.853 113.19 261.337	383	737	221.733	bottom	1
208.87 144.987 273.113	318	728	218.975	middle	1
214.823 116.68 273.892	412	731	222.378	bottom	1
248.4 125.6 249.99	277	745	220.194	middle	1
197.325 113.293 277.595	584	694	206.871	bottom	1
261.352 133.215 290.653	485	718	218.083	middle	1
218.32 124.39 274.91	372	599	180.275	middle	1
247.13 126.075 270.368	504	733	217.504	middle	1
261.09 153.38 252.17	678	753	226.801	middle	1
227.207 143.138 246.028	475	714	213.362	middle	1
199.96 106.626 252.28	450	504	182.011	bottom	1
216.882 109.547 243.248	610	752	227.695	bottom	1
248.195 129.78 242.05	318	710	217.004	middle	1
247.04 111.838 248.86	418	743	222.948	bottom	1
207.265 137.425 275.345	318	705	209.946	middle	1
228.21 128.48 282.23	439	563	168.245	middle	1
249.49 118.722 272.413	517	741	216.707	bottom	1
238.27 124.403 269.423	269	727	218.626	bottom	1
211.472 110.476 294.132	94	146	44.0301	bottom	1
209.053 110.329 289.76	455	502	163.738	bottom	1
214.065 111.285 298.33	495	479	147.545	bottom	1
220.777 120.465 298.533	487	502	154.491	bottom	1
255.505 147.088 287.425	296	691	208.318	middle	1
227.983 134.395 245.865	361	743	220.474	middle	1
231.798 115.24 289.012	516	719	216.691	bottom	1
213.53 125.213 282.567	387	740	219.956	middle	1
209.963 133.16 282.8	451	697	209.56	middle	1
219.798 117.093 255.26	361	723	217.784	bottom	1
253.232 117.718 248.3	410	726	221.59	bottom	1
227.06 146.9 277.975	393	692	205.421	middle	1
220.748 145.002 282.878	281	605	182.943	middle	1
243.453 133.707 296.345	555	550	168.278	middle	1
248.385 128.587 297.908	403	745	223.09	middle	1
255.637 133.228 297.025	325	532	157.746	middle	1
225.88 156.703 233.053	549	578	173.981	middle	1
242.212 122.08 160.895	606	721	216.076	middle	1
261.855 114.298 273.1	671	688	206.433	bottom	1
270.27 108.936 273.913	426	458	158.431	bottom	1
256.113 115.595 266.913	339	714	218.492	bottom	1
265.12 127.65 280.97	401	720	215.459	middle	1
259.87 124.36 283.59	249	292	89.3186	middle	1
241.895 112.082 292.748	348	389	118.926	bottom	1
242.365 118.23 296.285	275	695	207.852	bottom	1
245.015 125.8 290.99	287	704	208.735	bottom	1
240.083 130.92 289.428	302	707	210.437	middle	1
265.11 143.197 160.415	384	661	195.877	middle	1
237.575 111.815 268.12	441	471	143.108	bottom	1
204.062 113.012 251.683	295	617	184.177	bottom	1
298.755 107.149 270.93	514	564	223.544	bottom	1
301.373 131.993 267.5	571	704	226.586	middle	1
286.645 153.668 182.392	494	603	183.071	middle	1
250.55 112.627 231.537	561	719	218.885	bottom	1
209.848 110.91 201.09	329	730	219.524	bottom	1
293.275 137.34 165.778	230	637	189.762	middle	1
251.69 136.772 241.863	376	671	201.262	middle	1
241.732 116.343 218.748	292	740	219.02	bottom	1
213.118 114.577 248.968	440	729	217.584	bottom	1
227.37 158.947 219.767	285	620	186.78	middle	1
252.953 147.167 264.707	509	740	222.981	middle	1
234.02 111.495 261.942	299	605	182.151	bottom	1
234.56 154.227 180.097	378	525	155.225	middle	1
238.525 149.877 247.015	403	763	223.862	middle	1
208.415 110.511 216.76	579	720	227.609	bottom	1
223.903 115.665 232.353	549	696	207.255	bottom	1
279.717 124.007 159.82	383	696	206.176	middle	1
271.905 121.887 159.392	286	736	218.835	middle	1
209.587 128.95 195.25	2597	2911	872.657	middle	4
228.827 213.493 128.163	369	733	219.26	middle	1
273.343 135.255 271.428	538	583	175.005	middle	1
260.25 155.45 260.743	623	758	227.342	middle	1
258.79 143.305 251.442	324	662	199.572	middle	1
205.017 126.658 228.815	339	741	220.71	middle	1
273.295 161.285 261.645	587	755	226.252	middle	1
270.365 139.087 272.635	28	41	11.8597	middle	1
267.892 155.077 270.79	346	671	200.3	middle	1
238.625 141.03 237.485	225	731	220.4	middle	1
266.482 120.118 240.683	595	672	202.776	middle	1
214.502 140.582 244.393	453	724	218.428	middle	1
218.03 147.39 246.21	334	683	205.891	middle	1
235.053 133.338 239.56	293	692	205.363	middle	1
239.815 128.118 241.058	287	672	203.795	middle	1
220.127 132.827 243.523	285	731	220.759	middle	1
218.972 129.965 262.905	355	628	188.996	middle	1
215.855 128.48 249.178	258	743	220.443	middle	1
207.26 131.462 249.865	352	733	217.802	middle	1
202.89 117.483 265.172	364	728	219.064	middle	1
247.71 121.43 206.567	383	733	221.741	middle	1
238.655 116.218 249.863	286	722	214.939	bottom	1
234.167 116.785 256.077	331	690	203.538	bottom	1
302.993 150.308 260.982	288	673	220.524	middle	1
226.123 107.667 259.757	337	688	218.889	bottom	1
236.815 107.953 238.162	295	413	123.191	bottom	1
233.028 111.955 243.245	387	737	218.848	bottom	1
225.488 108.233 246.115	352	721	219.892	bottom	1
271.89 197.21 121.182	333	727	218.554	middle	1
232.035 116.43 236.222	690	747	220.417	bottom	1
221.327 137.92 198.532	357	743	220.638	middle	1
284.9 136.912 163.41	226	731	220.36	middle	1
248.315 111.47 214.988	329	738	219.97	bottom	1
233.54 105.802 213.318	339	434	184.314	bottom	1
229.395 110.105 222.833	777	715	215.355	bottom	1
293.348 132.882 251.04	384	748	221.798	middle	1
271.312 126.63 243.86	345	610	181.791	middle	1
220.12 122.713 233.498	445	573	174.419	bottom	1
229.087 140.4 188.947	503	635	194.847	middle	1
235.822 112.428 231.14	450	763	228.623	bottom	1
255.848 110.005 219.212	398	719	218.556	bottom	1
303.995 125.075 230.555	450	561	214.289	middle	1
287.502 174.845 204.435	280	727	216.718	middle	1
205.243 147.203 222.64	267	647	191.002	middle	1
218.112 165.145 186.135	290	536	158.733	middle	1
212.077 161.199 180.586	2799	2712	810.851	middle	4
227.978 149.873 234.36	469	733	220.754	middle	1
240.478 166.245 216.037	286	702	207.595	middle	1
248.015 164.575 216.343	353	720	214.923	middle	1
246.595 158.577 223.785	262	641	193.454	middle	1
260.635 153.663 226.115	184	165	47.8415	middle	1
203.82 139.165 173.975	356	739	220.855	middle	1
212.59 151.6 192.075	365	631	191.187	middle	1
240.627 135.995 219.495	388	637	191.572	middle	1
254.277 129.327 189.347	333	686	201.289	middle	1
222.96 127.805 164.63	276	717	219.014	middle	1
284.575 147.72 186.015	402	726	216.626	middle	1
256.455 110.24 227.44	470	515	148.864	bottom	1
289.902 121.27 234.502	500	670	201.566	middle	1
251.358 133.09 217.698	289	737	217.996	middle	1
299.418 137.265 201.803	332	253	81.3354	middle	1
242.995 104.465 213.633	309	530	221.269	bottom	1
246.255 128.078 136.065	317	669	201.142	middle	1
271.852 106.442 211.68	238	360	107.108	bottom	1
286.743 147.822 265.592	130	168	49.0856	middle	1
233.53 109.059 200.01	348	693	215.508	bottom	1
294.152 158.845 225.96	346	676	203.867	middle	1
228.382 116.585 202.183	401	725	218.767	bottom	1
300.388 115.755 213.345	369	774	230.009	middle	1
290.832 133.62 259.48	243	727	220.162	middle	1
262.09 105.413 198.155	351	550	220.809	bottom	1
253.41 126.333 229.82	473	728	220.088	middle	1
294.485 144.188 229.955	297	706	212.703	middle	1
299.023 144.032 265.215	329	623	193.676	middle	1
250.94 142.02 209.07	315	685	206.143	middle	1
298.652 143.164 206.794	1085	1394	426.405	middle	2
255.955 129.528 200.218	611	678	204.927	middle	1
296.755 125.62 176.632	386	504	150.302	middle	1
288.683 137.637 194.438	314	706	217.233	middle	1
286.152 145.18 216.555	272	730	219.179	middle	1
275.977 106.996 267.045	700	670	223.709	bottom	1
285.158 130.418 240.29	865	674	200.566	middle	1
292.192 148.298 264.962	365	644	194.717	middle	1
279.038 106.798 230.717	518	569	198.454	bottom	1
288.235 119.708 260.127	371	611	183.031	bottom	1
210.965 123.405 171.7	483	542	161.336	middle	1
258.327 174.315 210.665	347	732	218.924	middle	1
294.245 117.895 266.04	466	680	201.117	bottom	1
270.95 143.415 250.035	387	740	213.903	middle	1
273.564 140.11 239.962	1301	1201	361.122	middle	2
266.58 134.065 243.792	400	740	222.6	middle	1
258.36 138.428 229.053	332	714	211.649	middle	1
266.44 137.737 251.107	306	674	203.485	middle	1
267.317 132.985 258.455	268	726	219.264	middle	1
266.858 124.137 258.532	426	725	218.609	middle	1
272.028 121.3 263.45	341	711	216.247	middle	1
278.125 127.828 266.12	354	706	216.172	middle	1
274.565 134.667 263.845	494	724	216.942	middle	1
265.882 114.942 248.075	672	711	211.374	bottom	1
277.145 129.803 238.668	570	655	194.461	middle	1
287.662 119.485 252.86	540	496	152.567	bottom	1
270.712 121.455 251.252	615	712	213.211	middle	1
275.882 118.618 256.17	501	567	163.805	bottom	1
290.277 151.975 228.115	336	731	219.813	middle	1
272.087 142.445 236.345	248	376	111.318	middle	1
285.485 152.517 235.25	288	727	216.167	middle	1
273.732 134.09 224.34	401	731	220.216	middle	1
278.237 127.865 230.433	299	687	204.425	middle	1
274.68 119.688 229.298	291	731	219.482	middle	1
270.35 102.573 203.51	122	494	227.284	bottom	1
298.657 141.993 164.507	461	409	131.886	middle	1
285.265 152.04 222.41	345	727	219.745	middle	1
259.69 129.392 159.915	360	674	202.234	middle	1
303.808 140.01 223.173	563	602	216.19	middle	1
278.382 111.252 214.85	415	751	224.029	bottom	1
303.77 149.085 247	477	651	225.747	middle	1
302.803 145.785 228.115	568	594	212.406	middle	1
305.3 119.5 226.155	385	517	211.17	middle	1
299.47 152.998 203.262	302	683	206.18	middle	1
300.022 158.508 210.68	305	704	214.263	middle	1
293.88 142.695 239.188	278	682	204.943	middle	1
299.225 136.977 261.43	366	722	219.626	middle	1
302.748 154.882 223.817	433	658	228.168	middle	1
291.678 158.585 213.357	284	715	211.539	middle	1
276.28 197.155 178.357	296	504	150.084	middle	1
298.45 109.81 208.26	180	271	81.6979	bottom	1
275.267 183.423 189.325	233	652	194.084	middle	1
293.315 125.328 269.285	353	733	220.334	bottom	1
287.305 127.14 263.373	303	733	220.303	middle	1
291.012 123.492 245.876	1316	1431	422.476	bottom	2
302.555 179.73 213.98	391	726	218.229	middle	1
296.325 105.285 225.86	339	505	206.826	bottom	1
276.668 137.123 215.275	1843	2213	669.059	middle	3
299.195 134.038 111.782	233	266	84.4418	middle	1
266.675 134.93 175.405	287	675	200.989	middle	1
301.488 115.213 250.805	374	571	190.69	bottom	1
303.072 121.907 245.61	410	614	210.575	middle	1
292.312 114.978 248.933	557	713	213.051	bottom	1
242.562 200.9 124.268	325	691	208	middle	1
256.4 154.257 186.755	319	682	204.974	middle	1
279.158 108.619 122.635	281	657	205.842	bottom	1
255.72 125.312 170.975	398	726	216.832	middle	1
299.46 105.15 206.755	334	373	127.033	bottom	1
263.983 106.581 190.63	429	563	215.684	bottom	1
281.403 131.855 157.125	366	732	220.196	middle	1
216.338 170.608 115.75	263	724	219.161	middle	1
249.578 150.795 145.988	485	741	222.931	middle	1
297.613 136.558 195.455	306	647	201.67	middle	1
283.99 104.154 198.493	84	426	164.998	bottom	1
256.903 130.92 211.607	314	698	207.904	middle	1
283.428 151.637 165.15	263	501	152.444	middle	1
298.092 113.54 147.613	302	718	214.146	bottom	1
279.952 107.452 175.933	383	460	160.196	bottom	1
229.08 196.752 143.343	407	596	180.665	middle	1
251.712 110.032 185.615	465	757	234.856	bottom	1
224.157 109.818 144.27	481	674	198.883	bottom	1
239.898 140.947 161.96	400	763	219.044	middle	1
206.22 166.418 107.127	416	637	223.025	middle	1
298.643 157.11 119.435	460	751	226.045	middle	1
255.035 124.468 205.915	597	695	207.758	middle	1
301.933 105.346 144.825	237	669	222.582	bottom	1
301.197 120.632 130.142	1748	1777	587.134	bottom	3
295.08 174.805 202.17	322	556	167.148	middle	1
264.325 213.767 129.692	302	736	220.566	middle	1
283.19 182.37 206.18	289	740	219.675	middle	1
299.375 207.01 204.52	485	530	162.437	middle	1
303.942 137.333 138.48	397	595	222.642	middle	1
300.23 116.592 170.903	428	739	227.72	middle	1
237.77 197.058 165.058	311	738	219.461	middle	1
288.413 150.415 209.96	292	705	210.463	middle	1
298.73 116.135 186.923	365	720	220.007	middle	1
301.772 123.53 181.38	384	665	210.443	middle	1
295.392 133.45 175.447	499	754	224.336	middle	1
296.54 138.498 182.255	393	700	209.076	middle	1
287.505 173.797 182.155	335	601	178.846	middle	1
230.257 149.722 151.958	355	750	221.06	middle	1
219.697 150.945 205.27	279	722	217.281	middle	1
303.165 145.31 169.468	250	572	193.169	middle	1
292.17 139.34 217.317	349	737	219.891	middle	1
288.795 132.738 218.473	352	734	220.139	middle	1
282.657 136.24 172.498	323	705	209.93	middle	1
281.595 132.602 197.998	369	710	214.758	middle	1
270.362 181.167 210.745	265	743	220.529	middle	1
262.678 129.945 217.517	317	679	204.14	middle	1
262.507 115.167 214.082	401	742	222.548	middle	1
258.457 116.885 206.275	438	627	187.369	middle	1
229.907 199.863 195.157	1854	2092	623.77	middle	3
305.077 168.912 167.803	136	109	35.4154	middle	1
298.93 145.705 177.545	296	747	220.831	middle	1
229.407 134.808 194.692	462	673	202.166	middle	1
282.873 168.435 200.128	296	721	216.414	middle	1
279.277 147.377 200.265	258	288	87.364	middle	1
302.81 190.142 118.88	335	674	212.327	middle	1
248.067 145.14 140.257	517	623	185.256	middle	1
286.995 188.485 163.882	190	207	62.8654	middle	1
287.123 164.545 212.345	334	732	215.186	middle	1
291.27 172.57 211.13	319	720	213.519	middle	1
293.123 148.838 204.195	402	538	162.263	middle	1
297.895 191.855 195.778	304	647	197.19	middle	1
210.085 198.417 148.173	570	655	196.021	middle	1
291.613 207.412 150.69	349	728	217.745	middle	1
269.298 107.874 167.735	300	564	199.87	bottom	1
300.3 158.208 195.548	417	727	219.708	middle	1
246.62 167.705 186.408	337	727	216.796	middle	1
296.562 176.712 171.734	1405	1094	328.393	middle	2
305.127 143.613 182.625	303	480	177.643	middle	1
303.255 156.57 188.04	543	586	186.914	middle	1
245.45 193.4 155.01	317	723	221.65	middle	1
269.64 178.26 137.185	345	706	210.845	middle	1
289.385 212.873 110.17	286	689	220.007	middle	1
273.34 164.895 167.472	379	742	221.82	middle	1
301.875 204.528 191.648	640	703	213.398	middle	1
280.252 144.202 162.708	307	745	220.429	middle	1
290.665 181.235 147.76	298	737	219.85	middle	1
211.515 206.855 125.627	295	719	215.697	middle	1
293.71 155.945 159.346	4501	4751	1429.56	middle	8
253.03 143.2 109.987	256	396	116.784	middle	1
286.402 196.48 184.462	472	636	188.866	middle	1
283.942 212.125 161.048	471	737	220.821	middle	1
288.257 167.685 193.425	275	694	208.805	middle	1
295.772 211 188.185	514	728	216.661	middle	1
297.873 182.46 189.457	462	731	219.703	middle	1
244.18 200.152 206.765	736	638	189.96	middle	1
285.242 214.395 170.06	381	712	211.414	middle	1
272.96 189.113 109.145	356	383	144.304	middle	1
233.393 212.435 181.133	407	735	220.323	middle	1
293.73 152.713 177.62	328	738	218.092	middle	1
288.1 205.225 157.718	565	669	199.981	middle	1
295.873 204.227 160.62	561	625	187.042	middle	1
296.775 165.04 165.223	119	167	49.7368	middle	1
276.248 216.465 111.525	351	714	216.4	middle	1
282.077 193.507 163.94	533	743	222.818	middle	1
294.135 200.048 181.558	363	747	221.053	middle	1
274.112 185.837 198.072	273	725	219.078	middle	1
277.837 182.43 162.86	325	736	212.06	middle	1
239.77 199.59 172.132	339	734	220.094	middle	1
257.392 183.642 211.277	466	736	217.635	middle	1
264.56 187.548 211.745	399	687	206.546	middle	1
274.915 171.638 170.958	489	667	203.757	middle	1
299.305 201.103 172.275	430	756	226.398	middle	1
223.593 180.12 219.955	611	490	146.504	middle	1
227.248 182.447 215.165	493	470	142.506	middle	1
298.645 207.907 167.413	285	682	206.431	middle	1
283.835 192.075 179.102	365	731	219.299	middle	1
230.322 154.03 212.692	329	726	219.725	middle	1
210.498 184.755 218.697	361	623	186.992	middle	1
215.66 180.173 142.773	325	698	210.255	middle	1
283.312 186.915 160.885	447	471	139.719	middle	1
271.028 209.87 111.922	417	712	217.015	middle	1
239.162 163.438 162.288	335	738	221.535	middle	1
201.368 202.293 191.37	519	605	180.152	middle	1
271.788 209.435 156.028	307	725	215.093	middle	1
277.885 206.865 160.445	494	634	190.054	middle	1
274.798 207.105 168.177	494	718	216.055	middle	1
275.86 197.553 170.82	436	742	220.773	middle	1
268.7 209.675 163.76	481	633	190.687	middle	1
285.945 189.197 201.97	416	735	222	middle	1
250.028 128.72 160.162	519	689	206.562	middle	1
217.072 175.79 136.23	283	727	217.571	middle	1
257.822 135.98 205.91	296	698	211.984	middle	1
277.815 157.002 171.03	345	676	201.374	middle	1
279.98 167.735 163.188	354	588	177.935	middle	1
275.938 193.108 115.04	356	685	206.948	middle	1
233.7 131.25 108.316	384	604	207.702	middle	1
281.555 174.478 166.673	285	715	215.478	middle	1
288.368 177.928 172.322	393	758	223.355	middle	1
290.933 176.615 179.06	149	212	64.3363	middle	1
207.48 186.47 177.178	322	746	220.723	middle	1
217.603 183.778 195.825	311	713	215.264	middle	1
210.655 190.115 183.21	348	723	220.301	middle	1
207.172 157.62 205.312	335	532	158.458	middle	1
252.657 208.732 175.17	583	694	208.422	middle	1
254.387 173.952 177.053	384	707	210.057	middle	1
258.975 205.203 205.295	490	484	147.563	middle	1
270.26 184.875 166.275	249	744	220.08	middle	1
244.053 190.102 191.138	527	680	201.841	middle	1
268.538 177.012 170.502	379	736	221.29	middle	1
226.08 200.38 160.827	403	731	217.755	middle	1
275.972 172.442 199.438	375	730	220.188	middle	1
286.533 168.005 186.422	335	590	174.501	middle	1
